Durchführungsweg, Art der Rückdeckung,Tarif,Zuzahlung_zu_Beginn,Beitrag_40b,Beitrag_363,Finanzierungsart,AN_Beitrag,AG_Beitrag
Pensionskasse,keine,PK10,0,0,4068,AN-finanziert,0,0
Pensionskasse,keine,PK10,2000,0,4068,AN-finanziert,0,0
Pensionskasse,keine,PK10,2000,0,4068,AN-finanziert,599,0
Pensionskasse,keine,PK10,299,0,4068,AN-finanziert,599,0
Pensionskasse,keine,PK10,0,0,4068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,0,2148,4068,AN-finanziert,0,0
Pensionskasse,keine,PK10,299,2148,4068,AN-finanziert,0,0
Pensionskasse,keine,PK10,2000,2148,4068,AN-finanziert,299,0
Pensionskasse,keine,PK10,299,2148,4068,AN-finanziert,299,0
Pensionskasse,keine,PK10,0,2148,4068,AN-finanziert,599,0
Pensionskasse,keine,PK10,0,2148,4068,AN-finanziert,600,0
Pensionskasse,keine,PK10,2000,2148,4068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,0,2149,4068,AN-finanziert,0,0
Pensionskasse,keine,PK10,2000,2149,4068,AN-finanziert,0,0
Pensionskasse,keine,PK10,299,2149,4068,AN-finanziert,299,0
Pensionskasse,keine,PK10,2000,2149,4068,AN-finanziert,599,0
Pensionskasse,keine,PK10,299,2149,4068,AN-finanziert,600,0
Pensionskasse,keine,PK10,299,2149,4068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,0,0,4068,AG-finanziert,0,0
Pensionskasse,keine,PK10,0,0,0,Mischfinanziert,0,0
Pensionskasse,keine,PK10,0,0,0,Mischfinanziert,0,1500
Pensionskasse,keine,PK10,299,0,0,Mischfinanziert,600,0
Pensionskasse,keine,PK10,0,2148,0,Mischfinanziert,299,0
Pensionskasse,keine,PK10,299,2148,0,Mischfinanziert,600,0
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,0,600
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,0,0
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,0,600
Pensionskasse,keine,PK10,2000,2148,2068,Mischfinanziert,0,1500
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,600,0
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,299,0
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,600,0
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,0,0
Pensionskasse,keine,PK10,0,2149,4068,Mischfinanziert,0,600
Pensionskasse,keine,PK10,0,0,0,AG-finanziert,0,599
Pensionskasse,keine,PK10,0,0,0,AG-finanziert,0,600
Pensionskasse,keine,PK10,2000,0,0,AG-finanziert,0,0
Pensionskasse,keine,PK10,2000,0,0,AG-finanziert,0,600
Pensionskasse,keine,PK10,299,0,0,AG-finanziert,0,0
Pensionskasse,keine,PK10,299,0,0,AG-finanziert,0,299
Pensionskasse,keine,PK10,0,2148,0,AG-finanziert,0,0
Pensionskasse,keine,PK10,0,2148,0,AG-finanziert,0,600
Pensionskasse,keine,PK10,0,2148,0,AG-finanziert,0,1500
Pensionskasse,keine,PK10,2000,2148,0,AG-finanziert,0,0
Pensionskasse,keine,PK10,2000,2148,0,AG-finanziert,0,299
Pensionskasse,keine,PK10,2000,2148,0,AG-finanziert,0,599
Pensionskasse,keine,PK10,299,2148,0,AG-finanziert,0,599
Pensionskasse,keine,PK10,299,2148,0,AG-finanziert,0,1500
Pensionskasse,keine,PK10,0,2149,0,AG-finanziert,0,0
Pensionskasse,keine,PK10,0,2149,0,AG-finanziert,0,299
Pensionskasse,keine,PK10,2000,2149,0,AG-finanziert,0,299
Pensionskasse,keine,PK10,2000,2149,0,AG-finanziert,0,599
Pensionskasse,keine,PK10,2000,2149,0,AG-finanziert,0,1500
Pensionskasse,keine,PK10,299,2149,0,AG-finanziert,0,0
Pensionskasse,keine,PK10,0,0,2068,AG-finanziert,0,0
Pensionskasse,keine,PK10,0,0,2068,AG-finanziert,0,299
Pensionskasse,keine,PK10,2000,0,2068,AG-finanziert,0,599
Pensionskasse,keine,PK10,2000,0,2068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,299,0,2068,AG-finanziert,0,599
Pensionskasse,keine,PK10,299,0,2068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,0,2148,2068,AG-finanziert,0,0
Pensionskasse,keine,PK10,0,2148,2068,AG-finanziert,0,599
Pensionskasse,keine,PK10,2000,2148,2068,AG-finanziert,0,600
Pensionskasse,keine,PK10,299,2148,2068,AG-finanziert,0,0
Pensionskasse,keine,PK10,299,2148,2068,AG-finanziert,0,299
Pensionskasse,keine,PK10,0,2149,2068,AG-finanziert,0,299
Pensionskasse,keine,PK10,0,2149,2068,AG-finanziert,0,599
Pensionskasse,keine,PK10,0,2149,2068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,2000,2149,2068,AG-finanziert,0,0
Pensionskasse,keine,PK10,2000,2149,2068,AG-finanziert,0,600
Pensionskasse,keine,PK10,299,2149,2068,AG-finanziert,0,0
Pensionskasse,keine,PK10,299,2149,2068,AG-finanziert,0,600
Pensionskasse,keine,PK10,0,0,4068,AG-finanziert,0,600
Pensionskasse,keine,PK10,2000,0,4068,AG-finanziert,0,0
Pensionskasse,keine,PK10,2000,0,4068,AG-finanziert,0,299
Pensionskasse,keine,PK10,2000,0,4068,AG-finanziert,0,599
Pensionskasse,keine,PK10,2000,0,4068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,299,0,4068,AG-finanziert,0,0
Pensionskasse,keine,PK10,299,0,4068,AG-finanziert,0,299
Pensionskasse,keine,PK10,0,2148,4068,AG-finanziert,0,299
Pensionskasse,keine,PK10,0,2148,4068,AG-finanziert,0,599
Pensionskasse,keine,PK10,2000,2148,4068,AG-finanziert,0,0
Pensionskasse,keine,PK10,2000,2148,4068,AG-finanziert,0,600
Pensionskasse,keine,PK10,2000,2148,4068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,299,2148,4068,AG-finanziert,0,600
Pensionskasse,keine,PK10,0,2149,4068,AG-finanziert,0,0
Pensionskasse,keine,PK10,0,2149,4068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,2000,2149,4068,AG-finanziert,0,299
Pensionskasse,keine,PK10,299,2149,4068,AG-finanziert,0,0
Pensionskasse,keine,PK10,299,2149,4068,AG-finanziert,0,599
Pensionskasse,keine,PK10,299,2149,4068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,0,0
Pensionskasse,keine,PK10,2000,2148,2068,Mischfinanziert,0,299
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,1500,0
Pensionskasse,keine,PK10,299,0,0,Mischfinanziert,0,0
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,0,600
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,299,0
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,599,0
Pensionskasse,keine,PK10,0,0,0,Mischfinanziert,600,0
Pensionskasse,keine,PK10,0,2148,0,Mischfinanziert,0,0
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,599,0
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,0,299
Direktzusage,Rueckdeckungsversicherung,AREven,0,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,AREven,2000,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,AREven,1000001,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,AROdd,0,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,AROdd,2000,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,AROdd,1000001,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,HR20,0,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,HR20,2000,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,HR20,1000001,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,RVx,0,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,RVx,2000,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,RVx,299,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,RVx,5001,0,0,AG-finanziert,0,0
Direktzusage,Rueckdeckungsversicherung,RVx,0,0,0,AG-finanziert,0,24
Direktzusage,Rueckdeckungsversicherung,RVx,2000,0,0,AG-finanziert,0,24
Direktzusage,Rueckdeckungsversicherung,RVx,299,0,0,AG-finanziert,0,24
Direktzusage,Rueckdeckungsversicherung,RVx,5001,0,0,AG-finanziert,0,24
Direktzusage,Rueckdeckungsversicherung,RVx,0,0,0,AG-finanziert,0,299
Direktzusage,Rueckdeckungsversicherung,RVx,2000,0,0,AG-finanziert,0,299
Direktzusage,Rueckdeckungsversicherung,RVx,299,0,0,AG-finanziert,0,299
Direktzusage,Rueckdeckungsversicherung,RVx,5001,0,0,AG-finanziert,0,299
Direktzusage,Rueckdeckungsversicherung,AREven,0,0,0,AG-finanziert,0,599
Direktzusage,Rueckdeckungsversicherung,AREven,2000,0,0,AG-finanziert,0,599
Direktzusage,Rueckdeckungsversicherung,AREven,1000001,0,0,AG-finanziert,0,599
Direktzusage,Rueckdeckungsversicherung,AROdd,0,0,0,AG-finanziert,0,599
Direktzusage,Rueckdeckungsversicherung,AROdd,2000,0,0,AG-finanziert,0,599
Direktzusage,Rueckdeckungsversicherung,AROdd,1000001,0,0,AG-finanziert,0,599
Direktzusage,Rueckdeckungsversicherung,HR20,0,0,0,AG-finanziert,0,599
Direktzusage,Rueckdeckungsversicherung,HR20,2000,0,0,AG-finanziert,0,599
Direktzusage,Rueckdeckungsversicherung,HR20,1000001,0,0,AG-finanziert,0,599
Direktzusage,Rueckdeckungsversicherung,AREven,0,0,0,AG-finanziert,0,600
Direktzusage,Rueckdeckungsversicherung,AREven,2000,0,0,AG-finanziert,0,600
Direktzusage,Rueckdeckungsversicherung,AREven,1000001,0,0,AG-finanziert,0,600
Direktzusage,Rueckdeckungsversicherung,AROdd,0,0,0,AG-finanziert,0,600
Direktzusage,Rueckdeckungsversicherung,AROdd,2000,0,0,AG-finanziert,0,600
Direktzusage,Rueckdeckungsversicherung,AROdd,1000001,0,0,AG-finanziert,0,600
Direktzusage,Rueckdeckungsversicherung,HR20,0,0,0,AG-finanziert,0,600
Direktzusage,Rueckdeckungsversicherung,HR20,2000,0,0,AG-finanziert,0,600
Direktzusage,Rueckdeckungsversicherung,HR20,1000001,0,0,AG-finanziert,0,600
Direktzusage,Rueckdeckungsversicherung,RVx,0,0,0,AG-finanziert,0,1500
Direktzusage,Rueckdeckungsversicherung,RVx,2000,0,0,AG-finanziert,0,1500
Direktzusage,Rueckdeckungsversicherung,RVx,299,0,0,AG-finanziert,0,1500
Direktzusage,Rueckdeckungsversicherung,RVx,5001,0,0,AG-finanziert,0,1500
Direktzusage,Rueckdeckungsversicherung,AREven,0,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,AREven,2000,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,AREven,1000001,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,AROdd,0,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,AROdd,2000,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,AROdd,1000001,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,HR20,0,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,HR20,2000,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,HR20,1000001,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,RVx,0,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,RVx,2000,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,RVx,299,0,0,AG-finanziert,0,125001
Direktzusage,Rueckdeckungsversicherung,RVx,5001,0,0,AG-finanziert,0,125001
Direktzusage,Unterstuetzungskasse,AREven,0,0,0,AG-finanziert,0,0
Direktzusage,Unterstuetzungskasse,AREven,0,0,0,AN-finanziert,599,0
Direktzusage,Unterstuetzungskasse,AREven,0,0,0,AN-finanziert,600,0
Direktzusage,Unterstuetzungskasse,AREven,0,0,0,AN-finanziert,125001,0
Direktzusage,Unterstuetzungskasse,FR20,0,0,0,AN-finanziert,0,0
Direktzusage,Unterstuetzungskasse,FR20,0,0,0,AN-finanziert,299,0
Direktzusage,Unterstuetzungskasse,FR20,0,0,0,AN-finanziert,600,0
Direktzusage,Unterstuetzungskasse,FR20,0,0,0,AN-finanziert,125001,0
Direktzusage,Unterstuetzungskasse,HR20,0,0,0,AG-finanziert,0,0
Direktzusage,Unterstuetzungskasse,HR20,0,0,0,AN-finanziert,599,0
Direktzusage,Unterstuetzungskasse,HR20,0,0,0,AN-finanziert,600,0
Direktzusage,Unterstuetzungskasse,HR20,0,0,0,AN-finanziert,125001,0
Direktzusage,Unterstuetzungskasse,RVx,0,0,0,AG-finanziert,0,0
Direktzusage,Unterstuetzungskasse,RVx,0,0,0,AN-finanziert,299,0
Direktzusage,Unterstuetzungskasse,RVx,0,0,0,AN-finanziert,1500,0
Direktzusage,Unterstuetzungskasse,RVx,0,0,0,AN-finanziert,125001,0
Direktzusage,Unterstuetzungskasse,FR20,0,0,0,AG-finanziert,0,299
Direktzusage,Unterstuetzungskasse,RVx,0,0,0,AG-finanziert,0,299
Direktzusage,Unterstuetzungskasse,AREven,0,0,0,AG-finanziert,0,599
Direktzusage,Unterstuetzungskasse,HR20,0,0,0,AG-finanziert,0,599
Direktzusage,Unterstuetzungskasse,AREven,0,0,0,AG-finanziert,0,600
Direktzusage,Unterstuetzungskasse,FR20,0,0,0,AG-finanziert,0,600
Direktzusage,Unterstuetzungskasse,HR20,0,0,0,AG-finanziert,0,600
Direktzusage,Unterstuetzungskasse,RVx,0,0,0,AG-finanziert,0,1500
Direktzusage,Unterstuetzungskasse,AREven,0,0,0,AG-finanziert,0,125001
Direktzusage,Unterstuetzungskasse,FR20,0,0,0,AG-finanziert,0,125001
Direktzusage,Unterstuetzungskasse,HR20,0,0,0,AG-finanziert,0,125001
Direktzusage,Unterstuetzungskasse,RVx,0,0,0,AG-finanziert,0,125001
Direktzusage,Unterstuetzungskasse,AREven,0,0,0,AN-finanziert,0,0
Direktzusage,Unterstuetzungskasse,HR20,0,0,0,AN-finanziert,0,0
Direktzusage,Unterstuetzungskasse,RVx,0,0,0,AN-finanziert,0,0
Direktzusage,Unterstuetzungskasse,FR20,0,0,0,AG-finanziert,0,0
